"Date","Price","Open","High","Low","Vol.","Change %"
"12/29/2009","114.350","114.350","114.400","114.275","","0.00%"
"12/28/2009","114.350","114.400","114.450","114.330","","0.00%"
"12/25/2009","114.350","114.350","114.350","114.350","","0.00%"
"12/24/2009","114.350","114.300","114.450","114.325","","0.00%"
"12/23/2009","114.350","114.300","114.370","114.225","","0.02%"
"12/22/2009","114.325","114.400","114.400","114.210","","-0.07%"
"12/21/2009","114.400","114.350","114.400","114.300","","0.09%"
"12/18/2009","114.300","114.200","114.320","114.240","","0.04%"
"12/17/2009","114.250","114.150","114.320","114.185","","0.00%"
"12/16/2009","114.250","114.400","114.420","114.200","","-0.09%"
"12/15/2009","114.350","114.250","114.350","114.300","","-0.09%"
"12/14/2009","114.450","114.350","114.420","114.375","","0.09%"
"12/11/2009","114.350","114.300","114.350","114.300","","0.04%"
"12/10/2009","114.300","114.200","114.330","114.175","","0.07%"
"12/09/2009","114.225","114.250","114.250","114.200","","-0.02%"
"12/08/2009","114.250","114.200","114.380","114.200","","-0.17%"
"12/07/2009","114.450","114.450","114.480","114.350","","0.09%"
"12/04/2009","114.350","114.300","114.350","114.300","","0.09%"
"12/03/2009","114.250","114.200","114.320","114.200","","0.09%"
"12/02/2009","114.150","114.400","114.400","114.100","","-0.23%"
"12/01/2009","114.410","114.410","114.410","114.410","","0.00%"
"11/30/2009","114.410","114.400","114.570","114.400","","-0.14%"
"11/27/2009","114.565","114.450","114.570","114.425","","0.10%"
"11/26/2009","114.450","114.450","114.480","114.410","","0.00%"
"11/25/2009","114.450","114.350","114.450","114.350","","0.04%"
"11/24/2009","114.400","114.250","114.460","114.300","","-0.13%"
"11/23/2009","114.550","114.250","114.550","114.175","","0.25%"
"11/20/2009","114.260","114.250","114.250","114.235","","0.00%"
"11/19/2009","114.260","114.230","114.250","114.235","","0.01%"
"11/18/2009","114.250","114.300","114.300","114.225","","-0.01%"
"11/17/2009","114.260","114.250","114.250","114.235","","-0.10%"
"11/16/2009","114.375","114.450","114.450","114.330","","-0.08%"
"11/13/2009","114.465","114.400","114.450","114.425","","0.00%"
"11/12/2009","114.460","114.450","114.450","114.425","","-0.01%"
"11/11/2009","114.475","114.450","114.450","114.435","","0.07%"
"11/10/2009","114.400","114.400","114.550","114.400","","-0.24%"
"11/09/2009","114.675","114.750","114.750","114.625","","-0.13%"
"11/06/2009","114.825","114.800","114.800","114.785","","0.00%"
"11/05/2009","114.825","114.780","114.820","114.780","","0.01%"
"11/04/2009","114.815","114.800","114.800","114.775","","0.00%"
"11/03/2009","114.815","114.780","114.800","114.775","","0.01%"
"11/02/2009","114.800","114.800","114.800","114.800","","0.00%"
"10/30/2009","114.800","114.800","114.810","114.785","","-0.01%"
"10/29/2009","114.815","114.780","114.820","114.785","","0.00%"
"10/28/2009","114.810","114.780","114.810","114.785","","-0.02%"
"10/27/2009","114.835","114.780","114.820","114.785","","0.01%"
"10/26/2009","114.825","114.820","114.820","114.785","","0.02%"
"10/23/2009","114.800","114.820","114.820","114.795","","-0.01%"
"10/22/2009","114.810","114.800","114.820","114.760","","0.00%"
"10/21/2009","114.810","114.780","114.820","114.760","","0.01%"
"10/20/2009","114.800","114.780","114.800","114.710","","0.00%"
"10/19/2009","114.805","114.780","114.810","114.785","","-0.01%"
"10/16/2009","114.815","114.780","114.800","114.705","","0.01%"
"10/15/2009","114.800","114.800","114.800","114.765","","-0.01%"
"10/14/2009","114.815","114.800","114.800","114.780","","0.01%"
"10/13/2009","114.805","114.750","114.800","114.705","","0.00%"
"10/12/2009","114.810","114.770","114.800","114.700","","0.00%"
"10/09/2009","114.805","114.770","114.800","114.705","","-0.01%"
"10/08/2009","114.815","114.800","114.800","114.775","","-0.01%"
"10/07/2009","114.825","114.800","114.800","114.700","","0.02%"
"10/06/2009","114.805","114.800","114.900","114.700","","0.00%"
"10/05/2009","114.805","114.780","114.800","114.760","","0.00%"
"10/02/2009","114.800","114.800","114.800","114.770","","0.00%"
"10/01/2009","114.805","114.800","114.800","114.705","","-0.01%"
"09/30/2009","114.820","114.750","114.800","114.780","","0.00%"
"09/29/2009","114.820","114.720","114.800","114.770","","0.02%"
"09/28/2009","114.800","114.750","114.800","114.670","","-0.03%"
"09/25/2009","114.830","114.750","114.800","114.780","","0.03%"
"09/24/2009","114.800","114.800","114.800","114.780","","0.00%"
"09/23/2009","114.805","114.800","114.800","114.700","","-0.02%"
"09/22/2009","114.825","114.780","114.800","114.780","","0.03%"
"09/21/2009","114.785","114.785","114.785","114.785","","0.00%"
"09/18/2009","114.785","114.780","114.800","114.780","","-0.03%"
"09/17/2009","114.825","114.780","114.800","114.785","","0.00%"
"09/16/2009","114.825","114.800","114.800","114.740","","-0.02%"
"09/15/2009","114.850","114.800","114.800","114.780","","0.03%"
"09/14/2009","114.815","114.800","114.800","114.750","","-0.01%"
"09/11/2009","114.825","114.780","114.800","114.780","","0.02%"
"09/10/2009","114.800","114.800","114.800","114.780","","0.00%"
"09/09/2009","114.800","114.770","114.800","114.750","","-0.02%"
"09/08/2009","114.825","114.780","114.800","114.750","","0.02%"
"09/07/2009","114.800","114.850","114.850","114.785","","0.00%"
"09/04/2009","114.800","114.800","114.800","114.800","","0.00%"
"09/03/2009","114.800","114.500","114.800","114.300","","0.44%"
"09/02/2009","114.300","114.790","114.840","114.210","","0.09%"
"09/01/2009","114.200","114.790","114.800","114.200","","-0.44%"
"08/31/2009","114.700","114.800","114.830","114.225","","-0.04%"
"08/28/2009","114.750","114.740","114.850","114.190","","0.47%"
"08/27/2009","114.210","114.780","114.810","114.210","","0.16%"
"08/26/2009","114.025","114.800","114.800","114.025","","-0.18%"
"08/25/2009","114.230","114.800","114.800","114.230","","0.00%"
"08/24/2009","114.230","114.530","114.800","114.105","","-0.52%"
"08/21/2009","114.830","114.050","114.850","114.150","","0.60%"
"08/20/2009","114.150","114.150","114.800","114.150","","-0.09%"
"08/19/2009","114.250","114.750","114.800","114.250","","-0.42%"
"08/18/2009","114.730","114.820","114.850","113.925","","0.44%"
"08/17/2009","114.230","114.880","114.900","114.230","","-0.65%"
"08/14/2009","114.980","114.880","114.950","114.855","","0.76%"
"08/13/2009","114.115","114.900","114.920","114.115","","-0.06%"
"08/12/2009","114.185","114.900","114.900","114.185","","0.07%"
"08/11/2009","114.110","114.900","114.900","114.110","","-0.07%"
"08/10/2009","114.195","114.900","114.900","114.195","","-0.62%"
"08/07/2009","114.910","114.900","114.900","114.855","","0.45%"
"08/06/2009","114.395","114.880","114.910","114.395","","0.66%"
"08/05/2009","113.645","114.270","114.270","113.645","","-0.64%"
"08/04/2009","114.375","114.850","114.900","114.375","","0.00%"
"08/03/2009","114.375","114.900","114.900","114.375","","-0.41%"
"07/31/2009","114.850","114.850","114.900","114.625","","0.62%"
"07/30/2009","114.145","114.850","114.900","114.145","","0.02%"
"07/29/2009","114.120","114.800","115.000","114.120","","-0.07%"
"07/28/2009","114.200","114.850","114.920","114.200","","-0.61%"
"07/27/2009","114.900","114.850","114.900","114.225","","0.00%"
"07/24/2009","114.900","114.800","114.900","114.230","","0.48%"
"07/23/2009","114.350","114.850","114.900","114.350","","0.04%"
"07/22/2009","114.300","114.850","114.900","114.300","","-0.02%"
"07/21/2009","114.320","114.800","114.900","114.310","","0.13%"
"07/20/2009","114.175","114.800","114.920","114.175","","-0.57%"
"07/17/2009","114.830","114.800","114.900","114.375","","0.46%"
"07/16/2009","114.300","114.850","114.900","114.300","","0.22%"
"07/15/2009","114.045","114.900","114.920","114.045","","-0.22%"
"07/14/2009","114.300","114.900","114.900","114.300","","-0.03%"
"07/13/2009","114.340","114.850","114.900","114.340","","-0.50%"
"07/10/2009","114.920","114.850","114.900","114.855","","0.06%"
"07/09/2009","114.850","114.850","114.900","114.840","","-0.04%"
"07/08/2009","114.900","114.850","114.900","114.860","","-0.03%"
"07/07/2009","114.930","114.900","114.900","114.825","","0.03%"
"07/06/2009","114.900","114.900","114.900","114.900","","0.00%"
"07/03/2009","114.900","114.850","114.920","114.870","","-0.04%"
"07/02/2009","114.950","114.900","114.920","114.810","","0.04%"
"07/01/2009","114.900","114.900","114.970","114.845","","-0.02%"
"06/30/2009","114.920","114.900","114.950","114.875","","0.00%"
"06/29/2009","114.920","114.900","114.950","114.865","","-0.01%"
"06/26/2009","114.930","114.950","114.950","114.875","","0.00%"
"06/25/2009","114.930","114.850","114.900","114.840","","0.03%"
"06/24/2009","114.900","114.850","114.900","114.800","","0.00%"
"06/23/2009","114.900","114.850","114.900","114.800","","-0.01%"
"06/22/2009","114.910","114.900","114.900","114.835","","-0.03%"
"06/19/2009","114.950","114.850","114.900","114.835","","0.03%"
"06/18/2009","114.910","114.750","114.900","114.825","","-0.01%"
"06/17/2009","114.920","114.850","114.900","114.800","","-0.01%"
"06/16/2009","114.930","114.850","114.900","114.800","","-0.02%"
"06/15/2009","114.950","114.900","114.900","114.860","","0.00%"
"06/12/2009","114.950","114.900","114.900","114.860","","0.04%"
"06/11/2009","114.900","114.900","114.900","114.825","","0.00%"
"06/10/2009","114.900","114.900","114.910","114.835","","0.00%"
"06/09/2009","114.900","114.850","114.900","114.860","","0.00%"
"06/08/2009","114.900","114.900","114.900","114.865","","0.00%"
"06/05/2009","114.900","114.900","114.920","114.875","","-0.03%"
"06/04/2009","114.930","114.900","114.920","114.835","","-0.02%"
"06/03/2009","114.950","114.900","114.900","114.825","","0.09%"
"06/02/2009","114.850","114.900","114.900","114.825","","-0.04%"
"06/01/2009","114.900","114.850","114.900","114.825","","0.00%"
"05/29/2009","114.900","114.850","114.920","114.850","","-0.03%"
"05/28/2009","114.930","114.800","114.900","114.840","","0.00%"
"05/27/2009","114.930","114.900","114.900","114.850","","0.03%"
"05/26/2009","114.900","114.900","114.900","114.800","","0.00%"
"05/25/2009","114.900","114.900","114.920","114.850","","0.04%"
"05/22/2009","114.850","114.750","115.000","114.750","","-0.15%"
"05/21/2009","115.025","114.900","115.000","114.815","","-0.05%"
"05/20/2009","115.080","114.980","114.980","115.080","","0.00%"
"05/19/2009","115.080","115.000","115.050","114.900","","-0.02%"
"05/18/2009","115.100","116.200","116.300","115.050","","-2.29%"
"05/15/2009","117.800","117.800","117.800","117.725","","0.05%"
"05/14/2009","117.740","117.600","117.850","117.600","","0.03%"
"05/13/2009","117.700","117.500","117.800","117.550","","0.21%"
"05/12/2009","117.450","117.000","117.650","117.100","","0.26%"
"05/11/2009","117.150","117.000","117.100","116.700","","-0.04%"
"05/08/2009","117.200","117.100","117.100","117.200","","0.00%"
"05/07/2009","117.200","118.000","118.000","116.875","","-0.93%"
"05/06/2009","118.300","119.700","119.900","118.200","","-1.48%"
"05/05/2009","120.080","119.900","120.100","119.950","","-0.02%"
"05/04/2009","120.100","120.000","120.050","119.950","","0.00%"
"05/01/2009","120.100","120.000","120.000","120.100","","0.00%"
"04/30/2009","120.100","120.000","120.500","119.975","","0.00%"
"04/29/2009","120.100","120.050","120.050","119.925","","0.08%"
"04/28/2009","120.000","120.150","120.250","119.900","","-0.27%"
"04/27/2009","120.320","120.000","120.250","119.850","","0.10%"
"04/24/2009","120.200","120.300","120.450","119.950","","0.21%"
"04/23/2009","119.950","119.600","120.700","119.350","","0.04%"
"04/22/2009","119.900","118.900","119.800","118.950","","0.63%"
"04/21/2009","119.150","117.400","120.200","117.400","","1.75%"
"04/20/2009","117.100","115.850","117.150","115.900","","0.99%"
"04/17/2009","115.950","115.700","116.000","115.800","","0.13%"
"04/16/2009","115.800","115.750","115.800","115.740","","0.04%"
"04/15/2009","115.750","115.750","115.800","115.735","","-0.04%"
"04/14/2009","115.800","115.700","115.700","115.800","","0.00%"
"04/13/2009","115.800","115.700","115.700","115.800","","0.00%"
"04/10/2009","115.800","115.700","115.700","115.800","","0.00%"
"04/09/2009","115.800","115.700","115.700","115.800","","0.00%"
"04/08/2009","115.800","115.650","115.750","115.700","","0.00%"
"04/07/2009","115.800","115.850","115.900","115.575","","-0.02%"
"04/06/2009","115.820","115.900","116.000","115.100","","-0.18%"
"04/03/2009","116.030","115.900","116.100","115.925","","0.03%"
"04/02/2009","116.000","115.850","116.050","115.925","","0.02%"
"04/01/2009","115.980","115.800","115.950","115.800","","0.16%"
"03/31/2009","115.800","115.100","115.850","115.175","","0.52%"
"03/30/2009","115.200","114.850","115.250","114.950","","0.13%"
"03/27/2009","115.050","114.100","115.400","114.145","","0.74%"
"03/26/2009","114.200","114.100","114.230","114.075","","0.06%"
"03/25/2009","114.130","114.050","114.150","114.025","","0.00%"
"03/24/2009","114.130","113.900","114.100","113.925","","0.07%"
"03/23/2009","114.050","113.900","114.000","113.925","","0.06%"
"03/20/2009","113.980","114.000","114.200","113.900","","-0.17%"
"03/19/2009","114.170","114.000","114.200","114.060","","0.00%"
"03/18/2009","114.170","114.000","114.200","114.100","","0.00%"
"03/17/2009","114.170","114.000","114.230","114.100","","-0.07%"
"03/16/2009","114.250","114.200","114.200","113.900","","-0.31%"
"03/13/2009","114.600","113.900","114.500","113.975","","0.00%"
"03/12/2009","114.600","113.900","114.500","114.050","","0.26%"
"03/11/2009","114.300","113.900","114.250","114.075","","0.00%"
"03/10/2009","114.300","113.900","114.500","114.300","","0.00%"
"03/09/2009","114.300","113.900","114.500","114.075","","0.00%"
"03/06/2009","114.300","114.150","114.250","114.175","","0.04%"
"03/05/2009","114.250","114.200","114.250","114.175","","-0.02%"
"03/04/2009","114.270","114.250","114.250","114.175","","0.00%"
"03/03/2009","114.270","114.300","114.300","114.185","","-0.05%"
"03/02/2009","114.330","114.250","114.300","114.185","","0.09%"
"02/27/2009","114.230","115.100","115.900","114.175","","-0.84%"
"02/26/2009","115.200","114.500","115.400","114.525","","0.26%"
"02/25/2009","114.900","114.470","114.850","114.375","","0.38%"
"02/24/2009","114.470","114.400","114.450","114.200","","0.24%"
"02/23/2009","114.200","114.100","114.100","114.200","","0.00%"
"02/20/2009","114.200","114.200","114.470","114.175","","0.00%"
"02/19/2009","114.200","114.300","114.400","114.125","","0.09%"
"02/18/2009","114.100","114.150","114.300","114.025","","-0.13%"
"02/17/2009","114.250","114.200","114.250","114.010","","0.13%"
"02/16/2009","114.100","114.000","114.250","114.000","","0.04%"
"02/13/2009","114.050","114.150","114.150","114.000","","0.03%"
"02/12/2009","114.020","114.000","114.120","113.925","","0.02%"
"02/11/2009","114.000","114.100","114.100","113.950","","0.02%"
"02/10/2009","113.980","114.000","114.150","113.925","","-0.08%"
"02/09/2009","114.070","113.970","113.970","114.070","","0.00%"
"02/06/2009","114.070","114.000","114.150","113.975","","0.11%"
"02/05/2009","113.950","114.000","114.050","113.925","","-0.03%"
"02/04/2009","113.980","113.880","113.880","113.980","","0.00%"
"02/03/2009","113.980","114.000","114.000","113.925","","-0.02%"
"02/02/2009","114.000","113.980","114.000","113.900","","0.07%"
"01/30/2009","113.920","113.950","114.030","113.875","","-0.05%"
"01/29/2009","113.980","113.980","114.000","113.900","","0.05%"
"01/28/2009","113.920","113.900","114.000","113.875","","0.02%"
"01/27/2009","113.900","113.800","113.980","113.875","","0.00%"
"01/26/2009","113.900","113.850","114.000","113.850","","-0.09%"
"01/23/2009","114.000","113.800","113.970","113.785","","0.16%"
"01/22/2009","113.820","113.750","114.000","113.775","","-0.07%"
"01/21/2009","113.900","113.750","113.900","113.800","","-0.02%"
"01/20/2009","113.920","113.800","113.900","113.800","","0.02%"
"01/19/2009","113.900","113.750","113.900","113.800","","0.00%"
"01/16/2009","113.900","113.800","113.900","113.785","","0.00%"
"01/15/2009","113.900","113.800","114.000","113.800","","0.09%"
"01/14/2009","113.800","113.800","113.800","113.800","","0.00%"
"01/13/2009","113.800","113.800","113.850","113.785","","-0.04%"
"01/12/2009","113.850","113.850","113.850","113.750","","0.04%"
"01/09/2009","113.800","113.800","113.900","113.785","","-0.03%"
"01/08/2009","113.830","113.750","113.900","113.775","","0.00%"
"01/07/2009","113.830","113.750","113.850","113.775","","0.11%"
"01/06/2009","113.700","113.650","113.750","113.550","","0.04%"
"01/05/2009","113.650","113.800","113.800","113.485","","-0.35%"
"01/02/2009","114.050","113.100","113.950","113.150","","0.75%"
"01/01/2009","113.200","112.900","113.200","112.900","","0.18%"
"12/31/2008","113.000","113.100","113.100","112.825","","-0.35%"
"12/30/2008","113.400","113.700","113.700","112.760","","-0.28%"
"12/29/2008","113.720","112.900","113.800","112.900","","0.73%"
"12/26/2008","112.900","112.750","112.950","112.825","","0.04%"
"12/25/2008","112.850","112.850","112.850","112.850","","0.00%"
"12/24/2008","112.850","112.850","112.950","112.750","","0.09%"
"12/23/2008","112.750","112.000","112.800","112.075","","0.67%"
"12/22/2008","112.000","111.800","112.000","111.800","","0.04%"
"12/19/2008","111.950","111.850","112.000","111.850","","0.04%"
"12/18/2008","111.900","111.750","111.900","111.800","","0.13%"
"12/17/2008","111.750","111.700","111.950","111.725","","-0.13%"
"12/16/2008","111.900","111.500","111.900","111.500","","0.54%"
"12/15/2008","111.300","111.200","111.450","111.250","","0.00%"
"12/12/2008","111.300","111.300","111.300","111.300","","0.00%"
"12/11/2008","111.300","110.550","111.300","110.600","","0.59%"
"12/10/2008","110.650","110.550","110.700","110.575","","0.27%"
"12/09/2008","110.350","110.350","110.350","110.350","","0.00%"
"12/08/2008","110.350","110.000","110.300","110.075","","0.20%"
"12/05/2008","110.130","109.950","110.050","109.975","","0.03%"
"12/04/2008","110.100","110.000","110.100","109.935","","-0.02%"
"12/03/2008","110.120","109.950","110.100","109.955","","0.02%"
"12/02/2008","110.100","110.000","110.100","109.935","","0.05%"
"12/01/2008","110.050","109.980","110.050","109.950","","0.00%"
"11/28/2008","110.050","109.980","110.100","109.935","","0.07%"
"11/27/2008","109.970","109.970","110.100","109.935","","-0.09%"
"11/26/2008","110.070","109.950","110.070","109.950","","0.06%"
"11/25/2008","110.000","109.950","110.070","109.950","","0.02%"
"11/24/2008","109.980","109.950","110.000","109.940","","-0.06%"
"11/21/2008","110.050","109.950","110.050","109.935","","0.05%"
"11/20/2008","110.000","109.950","110.100","109.935","","-0.05%"
"11/19/2008","110.050","109.900","110.000","109.950","","0.05%"
"11/18/2008","110.000","109.950","110.000","109.950","","0.05%"
"11/17/2008","109.950","109.920","110.000","109.920","","-0.05%"
"11/14/2008","110.000","109.950","110.100","109.935","","-0.05%"
"11/13/2008","110.050","109.850","110.150","109.925","","0.09%"
"11/12/2008","109.950","109.950","109.950","109.950","","0.00%"
"11/11/2008","109.950","110.000","110.100","109.850","","-0.11%"
"11/10/2008","110.075","110.700","110.700","109.775","","0.16%"
"11/07/2008","109.900","109.700","110.050","109.625","","-0.07%"
"11/06/2008","109.975","109.970","110.150","109.725","","-0.02%"
"11/05/2008","110.000","109.950","110.200","109.800","","0.02%"
"11/04/2008","109.980","109.950","110.180","109.790","","-0.06%"
"11/03/2008","110.050","110.000","110.150","109.875","","-0.18%"
"10/31/2008","110.250","109.950","110.400","109.675","","0.23%"
"10/30/2008","110.000","107.970","109.990","107.975","","1.80%"
"10/29/2008","108.050","107.980","108.030","107.975","","0.02%"
"10/28/2008","108.030","107.940","108.050","107.970","","-0.02%"
"10/27/2008","108.050","108.050","108.050","108.050","","0.00%"
"10/24/2008","108.050","107.970","108.000","107.970","","0.05%"
"10/23/2008","108.000","107.970","108.050","107.965","","-0.05%"
"10/22/2008","108.050","107.970","108.000","107.975","","0.02%"
"10/21/2008","108.030","107.950","108.050","107.975","","-0.02%"
"10/20/2008","108.050","107.980","108.000","107.975","","0.02%"
"10/17/2008","108.030","107.950","108.000","107.975","","0.06%"
"10/16/2008","107.970","107.980","108.000","107.950","","-0.04%"
"10/15/2008","108.015","107.970","108.000","107.975","","0.00%"
"10/14/2008","108.015","108.015","108.015","108.015","","0.00%"
"10/13/2008","108.015","107.960","108.000","107.965","","-0.01%"
"10/10/2008","108.030","107.980","108.010","107.975","","0.03%"
"10/09/2008","108.000","107.950","108.000","107.975","","0.05%"
"10/08/2008","107.950","107.950","108.000","107.950","","-0.07%"
"10/07/2008","108.025","107.980","108.000","107.975","","0.02%"
"10/06/2008","108.000","107.950","108.000","107.975","","0.00%"
"10/03/2008","108.000","107.940","108.000","107.960","","-0.02%"
"10/02/2008","108.025","108.100","108.100","107.950","","-0.12%"
"10/01/2008","108.150","108.150","108.150","108.150","","0.00%"
"09/30/2008","108.150","107.880","108.200","107.830","","0.24%"
"09/29/2008","107.890","107.850","107.900","107.865","","0.00%"
"09/26/2008","107.885","107.850","107.890","107.855","","-0.01%"
"09/25/2008","107.900","107.850","107.900","107.870","","0.00%"
"09/24/2008","107.900","107.850","107.880","107.830","","0.04%"
"09/23/2008","107.855","107.820","107.870","107.825","","0.02%"
"09/22/2008","107.835","107.820","107.860","107.830","","-0.06%"
"09/19/2008","107.900","107.850","107.880","107.850","","0.03%"
"09/18/2008","107.870","107.850","108.000","107.805","","-0.03%"
"09/17/2008","107.900","107.850","107.900","107.850","","0.05%"
"09/16/2008","107.850","107.820","107.900","107.850","","-0.02%"
"09/15/2008","107.875","107.850","107.880","107.850","","0.02%"
"09/12/2008","107.850","107.840","107.880","107.775","","0.00%"
"09/11/2008","107.850","107.850","107.880","107.825","","0.01%"
"09/10/2008","107.840","107.860","107.860","107.820","","-0.01%"
"09/09/2008","107.850","107.860","107.890","107.850","","0.00%"
"09/08/2008","107.850","107.820","107.870","107.850","","0.00%"
"09/05/2008","107.850","107.750","107.850","107.750","","0.09%"
"09/04/2008","107.750","107.650","107.750","107.665","","0.08%"
"09/03/2008","107.665","107.700","107.750","107.640","","-0.10%"
"09/02/2008","107.770","107.800","107.800","107.700","","-0.01%"
"09/01/2008","107.780","107.850","107.850","107.750","","-0.08%"
"08/29/2008","107.870","107.850","107.870","107.840","","0.02%"
"08/28/2008","107.850","107.800","107.870","107.785","","0.07%"
"08/27/2008","107.770","107.830","107.900","107.770","","0.06%"
"08/26/2008","107.700","107.650","107.700","107.650","","0.02%"
"08/25/2008","107.675","107.650","107.700","107.660","","0.02%"
"08/22/2008","107.650","107.800","107.800","107.625","","-0.09%"
"08/21/2008","107.750","107.850","107.870","107.750","","-0.14%"
"08/20/2008","107.900","107.860","107.920","107.855","","0.00%"
"08/19/2008","107.900","107.850","107.900","107.850","","0.07%"
"08/18/2008","107.825","107.750","107.880","107.775","","0.07%"
"08/15/2008","107.750","107.680","107.760","107.675","","0.05%"
"08/14/2008","107.700","107.620","107.700","107.625","","0.09%"
"08/13/2008","107.600","107.550","107.600","107.570","","-0.02%"
"08/12/2008","107.620","107.620","107.630","107.585","","0.00%"
"08/11/2008","107.625","107.680","107.700","107.615","","-0.07%"
"08/08/2008","107.700","107.680","107.700","107.660","","0.05%"
"08/07/2008","107.650","107.800","107.820","107.650","","-0.09%"
"08/06/2008","107.750","107.770","107.820","107.750","","-0.05%"
"08/05/2008","107.800","107.700","107.800","107.700","","0.09%"
"08/04/2008","107.700","107.650","107.730","107.650","","0.09%"
"08/01/2008","107.600","107.550","107.650","107.600","","0.00%"
"07/31/2008","107.600","107.650","107.750","107.600","","0.07%"
"07/30/2008","107.530","107.500","107.620","107.480","","0.03%"
"07/29/2008","107.500","107.450","107.650","107.470","","-0.05%"
"07/28/2008","107.550","107.520","107.660","107.550","","-0.05%"
"07/25/2008","107.600","107.620","107.700","107.600","","-0.05%"
"07/24/2008","107.650","107.650","107.650","107.600","","-0.05%"
"07/23/2008","107.700","107.650","107.800","107.665","","0.03%"
"07/22/2008","107.670","107.470","107.700","107.500","","0.11%"
"07/21/2008","107.550","107.420","107.550","107.460","","0.00%"
"07/18/2008","107.550","107.400","107.550","107.450","","0.00%"
"07/17/2008","107.550","107.550","107.550","107.550","","0.00%"
"07/16/2008","107.550","107.650","107.650","107.540","","-0.12%"
"07/15/2008","107.675","107.640","107.690","107.635","","0.00%"
"07/14/2008","107.675","107.620","107.720","107.635","","0.02%"
"07/11/2008","107.650","107.630","107.650","107.625","","0.01%"
"07/10/2008","107.640","107.680","107.700","107.640","","-0.01%"
"07/09/2008","107.650","107.650","107.650","107.535","","-0.03%"
"07/08/2008","107.680","107.630","107.650","107.610","","0.03%"
"07/07/2008","107.650","107.620","107.730","107.610","","-0.05%"
"07/04/2008","107.700","107.650","107.660","107.610","","0.00%"
"07/03/2008","107.700","107.750","107.750","107.675","","-0.03%"
"07/02/2008","107.730","107.680","107.730","107.675","","0.04%"
"07/01/2008","107.685","107.670","107.690","107.630","","-0.01%"
"06/30/2008","107.700","107.650","107.730","107.660","","0.00%"
"06/27/2008","107.700","107.670","107.700","107.655","","-0.02%"
"06/26/2008","107.725","107.650","107.770","107.660","","0.07%"
"06/25/2008","107.650","107.680","107.680","107.650","","-0.05%"
"06/24/2008","107.700","107.630","107.750","107.640","","0.05%"
"06/23/2008","107.650","107.600","107.680","107.640","","0.00%"
"06/20/2008","107.650","107.550","107.650","107.600","","-0.05%"
"06/19/2008","107.700","107.770","107.840","107.660","","-0.14%"
"06/18/2008","107.855","107.855","107.855","107.855","","0.00%"
"06/17/2008","107.855","107.800","107.850","107.800","","0.00%"
"06/16/2008","107.850","107.800","107.860","107.795","","0.05%"
"06/13/2008","107.800","107.820","107.890","107.725","","-0.05%"
"06/12/2008","107.850","107.890","107.890","107.830","","0.00%"
"06/11/2008","107.850","107.820","107.880","107.840","","-0.05%"
"06/10/2008","107.900","107.830","107.880","107.840","","0.04%"
"06/09/2008","107.860","107.840","107.890","107.835","","-0.02%"
"06/06/2008","107.880","107.850","107.900","107.850","","0.03%"
"06/05/2008","107.850","107.820","107.880","107.840","","0.00%"
"06/04/2008","107.850","107.820","107.850","107.840","","-0.01%"
"06/03/2008","107.860","107.830","107.870","107.825","","-0.02%"
"06/02/2008","107.885","107.880","107.890","107.825","","0.00%"
"05/30/2008","107.885","107.850","107.880","107.840","","0.00%"
"05/29/2008","107.885","107.840","107.860","107.825","","0.02%"
"05/28/2008","107.860","107.850","107.910","107.830","","0.00%"
"05/27/2008","107.860","107.700","107.900","107.750","","0.16%"
"05/26/2008","107.685","107.650","107.700","107.625","","-0.15%"
"05/23/2008","107.850","107.720","107.850","107.740","","0.09%"
"05/22/2008","107.750","107.700","107.750","107.700","","0.04%"
"05/21/2008","107.705","107.750","107.750","107.690","","-0.10%"
"05/20/2008","107.815","107.815","107.815","107.815","","0.00%"
"05/19/2008","107.815","107.815","107.815","107.815","","0.00%"
"05/16/2008","107.815","107.750","107.850","107.770","","0.03%"
"05/15/2008","107.780","107.650","107.800","107.700","","0.10%"
"05/14/2008","107.670","107.640","107.650","107.625","","0.00%"
"05/13/2008","107.670","107.600","107.660","107.600","","0.07%"
"05/12/2008","107.600","107.650","107.680","107.595","","-0.05%"
"05/09/2008","107.650","107.830","107.830","107.600","","-0.09%"
"05/08/2008","107.750","107.830","107.870","107.750","","-0.12%"
"05/07/2008","107.875","107.830","107.890","107.840","","0.07%"
"05/06/2008","107.800","107.780","107.860","107.685","","-0.07%"
"05/05/2008","107.875","107.850","107.850","107.800","","0.02%"
"05/02/2008","107.850","107.800","107.880","107.775","","-0.02%"
"05/01/2008","107.875","107.875","107.875","107.875","","0.00%"
"04/30/2008","107.875","107.850","107.890","107.845","","-0.02%"
"04/29/2008","107.900","107.850","107.890","107.830","","0.01%"
"04/28/2008","107.885","107.820","107.890","107.835","","0.03%"
"04/25/2008","107.850","107.750","107.850","107.800","","0.00%"
"04/24/2008","107.850","107.850","107.880","107.815","","0.05%"
"04/23/2008","107.800","107.800","107.800","107.745","","0.00%"
"04/22/2008","107.805","107.820","107.880","107.800","","-0.07%"
"04/21/2008","107.885","107.850","107.880","107.830","","0.01%"
"04/18/2008","107.875","107.875","107.875","107.875","","0.00%"
"04/17/2008","107.875","107.850","107.880","107.800","","0.02%"
"04/16/2008","107.850","107.870","107.880","107.840","","0.00%"
