Date,Open,High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
24 FEB 2026,136,136,134,135,46,18734,2526553.75
23 FEB 2026,135.75,137,135.25,135.5,52,13182,1792766.25
20 FEB 2026,137.25,137.25,132,135.25,80,43226,5798352.25
19 FEB 2026,139.75,139.75,137.25,137.5,75,25606,3541932.25
18 FEB 2026,135,139,134.25,137.25,141,110988,15082580.75
17 FEB 2026,130.5,135,128,134.75,113,125603,16416624.25
16 FEB 2026,128.5,129.5,127,128.5,167,164651,21073282.25
13 FEB 2026,131,131,128,129,232,127283,16479068.25
12 FEB 2026,131.25,133,130.25,131,77,23146,3037258.75
11 FEB 2026,132,133.5,130.5,131.25,73,24603,3226089.25
10 FEB 2026,131.5,132,130.75,131.75,62,15309,2012393.25
9 FEB 2026,132,133.75,130.5,131,104,36107,4773133
6 FEB 2026,134,134,130,131.25,242,115659,15136647
5 FEB 2026,138,138,132,132.5,277,95337,12731887.75
